11.987,15.861
12.14,15.909
12.085,15.892
12.167,15.918
12.149,15.913
12.155,15.915
12.039,15.879
11.917,15.84
11.792,15.801
11.676,15.764
11.459,15.696
11.169,15.467
11.029,15.334
11.02,15.325
11.041,15.346
11.02,15.326
11.002,15.309
11.023,15.33
10.956,15.266
10.696,15.018
10.251,14.489
9.781,13.525
9.348,12.636
9.088,11.911
8.991,11.625
9.11,11.975
9.283,12.485
9.412,12.771
9.522,12.998
9.711,13.388
9.943,13.865
10.211,14.417
10.516,14.852
10.59,14.922
10.465,14.804
10.254,14.51
10.043,14.079
9.851,13.685
9.683,13.341
9.577,13.122
9.531,13.028
9.58,13.129
9.674,13.324
9.754,13.487
9.839,13.664
10.022,14.04
10.04,14.078
10.144,14.291
10.224,14.455
10.327,14.668
10.446,14.791
10.501,14.844
10.48,14.823
10.306,14.627
10.007,14.012
9.72,13.423
9.494,12.959
9.384,12.733
9.415,12.796
9.552,13.078
9.692,13.367
9.732,13.449
9.637,13.255
9.488,12.948
9.097,11.969
8.679,10.743
8.203,9.344
7.751,8.004
7.407,6.981
7.236,6.474
7.233,6.465
7.324,6.738
7.242,6.494
6.873,5.614
6.256,4.159
5.594,2.937
5.142,2.137
4.861,1.78
4.608,1.458
4.456,1.264
4.285,1.047
4.15,0.876
4.138,0.861
4.349,1.129
4.629,1.487
4.81,1.715
4.874,1.797
4.819,1.727
4.69,1.564
4.608,1.459
4.568,1.409
4.599,1.448
4.733,1.619
4.932,1.872
5.203,2.24
5.484,2.744
5.737,3.198
5.981,3.636
6.195,4.021
6.363,4.418
6.458,4.641
6.491,4.721
6.47,4.67
6.583,4.936
6.65,5.094
6.604,4.985
6.519,4.783
6.497,4.731
6.47,4.666
6.577,4.917
6.647,5.081
6.656,5.101
6.677,5.15
6.641,5.062
6.558,4.866
6.522,4.778
6.491,4.704
6.351,4.371
6.14,3.906
5.942,3.55
5.829,3.346
5.749,3.203
5.606,2.945
5.356,2.496
5.066,2.03
4.846,1.75
4.736,1.61
4.761,1.64
4.904,1.822
5.118,2.092
5.402,2.571
5.707,3.116
5.948,3.546
6.085,3.79
6.149,3.903
6.167,3.934
6.116,3.839
5.957,3.554
5.676,3.051
5.276,2.335
4.815,1.699
4.361,1.122
3.988,0.732
3.729,0.541
3.576,0.429
3.512,0.382
3.595,0.442
3.763,0.565
3.903,0.668
3.958,0.708
3.888,0.656
3.698,0.517
3.476,0.353
3.305,0.227
3.222,0.166
3.161,0.121
2.929,0.071
2.603,0.043
2.398,0.026
2.24,0.013
2.087,0
2.038,0
2.176,0.008
2.313,0.019
2.246,0.014
1.996,0
1.736,0
1.538,0
1.358,0
1.306,0
1.428,0
1.605,0
1.703,0
1.742,0
1.785,0
1.84,0
1.928,0
2.026,0
1.999,0
1.855,0
1.681,0
1.529,0
1.406,0
1.345,0
1.327,0
1.236,0
1.013,0
0.753,0
0.784,0
0.845,0
0.842,0
0.833,0
0.882,0
1.071,0
1.388,0
1.644,0
1.709,0
1.672,0
1.645,0
1.8,0
2.249,0.013
2.798,0.059
3.039,0.079
3.201,0.144
3.643,0.468
4.092,0.797
4.193,0.887
4.159,0.846
4.364,1.103
4.788,1.638
5.2,2.158
5.578,2.83
5.889,3.384
6.173,3.889
6.448,4.495
6.597,4.844
6.927,5.615
7.461,6.971
8.154,9.013
8.74,10.727
9.03,11.573
9.231,12.16
9.317,12.409
9.564,12.959
9.912,13.672
10.086,14.027
10.22,14.302
10.287,14.44
10.281,14.427
10.235,14.333
10.22,14.3
10.363,14.592
10.525,14.795
10.583,14.85
10.663,14.926
10.846,15.101
11.05,15.295
11.313,15.544
11.584,15.716
11.786,15.779
11.905,15.816
12.018,15.851
12.219,15.914
