11889.556,11868.748,11964.684,12274.332,12692.18,13691.93,14915.521,15480.178,15205.43,14330.813,13367.81,12649.013,12047.872,11725.912,11673.564,11657.393,11957.413,12856.741,13337.776,13296.291,13099.317,12623.215,11902.884,11244.482
10837.969,10728.269,10824.048,10999.482,11537.978,12412.145,13543.835,13988.289,13545.231,12947.266,12504.706,12054.571,11868.473,11756.361,11613.52,11639.089,11946.672,12946.638,13522.974,13489.085,13413.489,13156.751,12772.105,12365.375
12105.205,12095.252,12203.719,12412.939,12767.28,13322.452,14016.185,14597.655,14473.195,13531.022,12601.554,11873.887,11221.977,10632.766,10267.779,10145.858,10394.975,11256.325,11943.285,11988.951,11895.19,11675.994,11273.177,10783.141
10423.262,10189.982,10128.216,10153.47,10310.321,10608.987,11021.273,11383.655,11480.303,11089.486,10487.378,10006.667,9632.108,9366.768,9177.664,9113.875,9405.82,10110.361,10751.073,10712.811,10488.292,10104.243,9500.569,8877.66
8458.954,8207.804,8136.591,8247.925,8607.034,9497.821,10659.665,11172.165,10877.664,10510.907,10233.368,10066.624,9884.721,9843.653,9839.352,9854.034,10140.895,10805.773,11225.716,11155.751,10870.898,10322.058,9666.39,9024.761
8613.11,8487.75,8420.478,8554.31,9032.803,9965.707,11447.199,12075.849,11720.462,11217.821,10764.135,10548.993,10228.948,10146.321,10015.129,10008.763,10313.429,11160.564,11886.508,11902.176,11731.214,11275.138,10533.603,9901.546
9400.259,9129.192,8970.435,8952.123,9336.63,10095.26,11316.301,11736.227,11496.452,11158.37,10971.831,10784.356,10727.867,10706.869,10571.606,10550.772,10800.869,11317.931,11479.01,11214.02,10860.197,10188.792,9435.645,8668.046
8137.827,7838.35,7704.92,7707.529,7951.713,8713.769,9848.226,10488.204,10420.938,10403.686,10422.96,10419.771,10493.411,10494.83,10593.949,10740.098,11140.268,11819.676,12229.288,12199.022,11980.193,11462.478,10887.245,10223.458
9922.991,9845.597,9922.702,10165.466,10683.149,11645.047,13117.698,13792.773,13644.744,13457.226,13262.273,12830.558,12260.528,11753.104,11414.063,11329.898,11542.285,12444.044,13168.847,13233.676,13123.364,12958.563,12649.962,12252.844
12004.93,11980.421,12008.37,12132.834,12524.546,12996.594,13597.922,14200.963,14221.229,13606.253,12803.886,12201.053,11658.222,11122.938,10738.037,10564.073,10726.201,11662.099,12558.323,12765.663,12785.225,12655.961,12384.954,12034.72
11712.262,11522.277,11479.67,11547.176,11686.773,11977.858,12413.932,12822.87,13191.776,13260.021,13020.165,12670.175,12435.268,12272.859,12138.541,12159.389,12451.598,13058.104,13181.127,12777.611,12610.26,12404.366,11990.461,11528.73
11005.839,10813.894,10837.874,11000.038,11503.767,12469.807,13911.772,14392.338,13676.674,12768.675,12143.606,11611.54,11249.3,10977.171,10925.603,11133.456,11524.35,12297.94,12928.864,12955.986,12655.487,12147.134,11413.762,10738.075
10319.157,10126.411,10106.305,10160.614,10633.93,11478.573,12808.849,13342.512,13076.013,12829.96,12630.816,12332.675,12045.925,11880.51,11792.321,11950.403,12246.059,13060.156,13843.388,13790.229,13647.395,13250.924,12467.93,11910.53
11681.966,11710.18,11791.065,12045.718,12535.355,13554.601,14812.591,15298.363,14713.353,13927.642,13437.525,12839.261,12488.531,12172.042,12040.944,12267.328,12932.952,13943.597,14844.892,15046.876,14945.912,14636.171,14040.26,13567.272
13384.76,13447.071,13652.213,13907.517,14389.831,15387.721,16815.666,17129.617,16341.513,15663.65,15064.595,14584.15,14144.458,13751.799,13492.278,13359.022,13759.951,14728.548,15794.397,16002.492,16022.123,15717.597,15037.831,14535.508
14269.716,14288.382,14305.556,14492.19,14952.352,15751.883,16944.849,17188.527,16511.119,15898.702,15354.842,14962.398,14649.085,14426.867,14199.02,14444.195,14742.232,15320.578,15702.468,15432.679,15163.266,14767.46,14248.562,13746.571
13476.763,13416.893,13541.665,13869.243,14225.074,14647.991,15378.724,15952.447,16116.317,16061.314,15696.535,15145.053,14766.403,14343.064,14067.226,14057.577,14471.581,15477.201,16551.174,16820.661,16969.057,16918.236,16749.857,16425.637
16295.353,16335.71,16561.766,16797.561,17035.925,17425.173,17838.239,18130.95,17740.721,17032.577,16315.481,15592.237,14969.147,14329.348,13850.583,13719.805,14312.142,15316.339,15986.015,16087.324,15930.363,15617.766,15166.145,14828.662
14621.777,14602.581,14677.965,14788.287,15091.228,15555.389,15945.95,16143.185,16259.992,16411.814,16392.114,16223.54,15972.231,15667.575,15376.342,15186.098,15332.039,15749.42,15887.526,15544.194,14956.211,14303.154,13441.542,12704.035
12112.162,11856.409,11731.547,11724.98,11899.036,12195.317,12710.792,12896.368,12856.329,12713.609,12579.477,12204.063,11658.821,11142.951,10693.662,10514.239,10608.229,11321.97,12160.862,12298.952,12193.539,11863.25,11165.888,10591.132
10214.922,10124.421,10138.542,10406.892,10839.366,11801.052,13090.518,13572.126,13035.29,12444.154,11844.015,11288.95,10845.664,10629.779,10335.176,10423.221,10645.64,11548.697,12433.861,12626.686,12587.728,12247.755,11616.908,11056.916
10821.519,10746.715,10838.658,11172.993,11720.654,12756.542,14243.536,14667.878,13842.762,13042.159,12532.832,12058.896,11704.808,11469.275,11243.57,11145.685,11512.716,12339.365,13532.1,13693.729,13806.241,13538.803,12999.883,12507.285
12353.659,12368.705,12584.765,12857.17,13541.148,14519.566,15793.309,16030.469,15173.995,14365.353,13691.002,12955.759,12320.719,11792.563,11433.274,11362.157,11647.529,12268.831,12933.251,12855.137,12609.895,12234.074,11674.811,11105.712
10588.767,10243.496,10144.491,9978.426,10106.095,10372.731,10707.939,11057.033,11356.011,11165.671,10692.245,10302.676,9834.511,9479.982,9272.463,9080.35,9049.224,9329.106,10105.805,10115.009,9953.214,9686.946,9226.466,8792.319
8382.787,8163.834,8069.835,8105.832,8256.305,8507.254,8970.89,9306.729,9588.87,9643.509,9526.347,9580.349,9528.202,9371.969,9403.211,9429.3,9645.341,10079.903,10591.51,10582.828,10248.107,9795.661,9198.137,8537.634
8129.557,7956.069,7922.969,8077.143,8497.38,9436.561,10787.635,11275.154,10918.165,11125.801,10953.734,10743.058,10517.205,10356.263,10268.708,10331.695,10562.575,11128.178,12006.718,12005.343,11693.422,11184.942,10546.526,9832.377
9413.623,9206.565,9172.182,9219.107,9593.796,10485.242,11754.765,12278.921,12070.196,11995.985,11911.427,11726.669,11683.221,11632.452,11579.43,11623.388,11887.116,12308.39,12755.571,12592.537,12250.864,11627.786,10847.604,10138.579
9702.588,9483.16,9405.454,9450.39,9752.439,10549.051,11732.374,12152.921,11936.34,11691.827,11530.984,11332.564,11094.431,10876.752,10621.287,10605.804,10596.503,10825.704,11030.131,10875.811,10488.49,9993.411,9247.801,8615.061
8165.661,7987.525,7916.457,8130.787,8649.19,9661.058,11021.355,11474.403,11440.792,11317.928,11507.478,11344.372,11266.446,11173.432,11113.426,11213.209,11453.587,11991.352,12665.654,12698.499,12526.902,12057.176,11430.097,10777.452
10329.648,10181.836,10135.152,10325.935,10751.378,11735.418,12949.139,13373.424,12891.999,12327.21,12046.631,11795.599,11452.878,11200.392,10975.253,10831.302,11065.475,11792.403,12791.364,13051.903,12996.526,12705.583,12406.953,11995.174
11680.033,11628.958,11704.751,11834.183,12143.898,12628.684,13249.047,13609.48,13341.574,12666.919,12038.928,11498.369,10967.703,10447.614,10070.446,9847.91,9958.405,10527.404,11545.158,11829.764,11923.139,11796.586,11497.975,11132.663
10856.634,10759.479,10776.944,10854.395,11056.519,11364.84,11809.747,12004.179,11631.557,10992.362,10321.768,9802.607,9444.121,9103.427,8874.223,8804.759,8911.31,9359.907,10284.688,10534.668,10365.131,9904.985,9308.421,8707.422
8356.795,8220.832,8204.927,8331.847,8722.853,9542.058,10801.578,11126.929,10756.413,10362.825,10084.472,9883.133,9591.506,9442.285,9364.498,9297.677,9349.298,9633.276,10427.76,10656.946,10493.974,9995.102,9431.629,8810.676
8481.73,8529.908,8558.612,8884.882,9456.752,10441.754,11773.99,11975.361,11149.631,10422.364,10077.229,9844.561,9623.455,9555.834,9542.44,9448.275,9514.922,9845.237,10541.829,10660.349,10420.793,9792.58,8988.01,8315.108
7901.358,7590.84,7513.864,7529.365,7867.401,8790.261,10196.69,10789.734,10703.119,10549.596,10461.325,10453.493,10331.449,10177.605,10096.888,10099.489,10387.874,11142.177,12348.666,12732.008,12760.868,12371.659,11753.933,11214.24
10959.042,10952.443,11006.662,11333.299,11925.107,12870.829,14232.234,14372.587,13482.358,12744.022,12140.841,11683.179,11280.782,11085.53,11110.63,11417.966,12045.805,12650.903,13372.556,13422.566,13195.352,12640.096,12051.611,11478.476
11173.502,11052.429,11120.262,11255.629,11595.81,12336.822,13380.639,13837.75,13740.7,13589.738,13388.097,13147.313,12769.684,12421.042,12151.827,12062.09,12222.82,12628.933,13118.44,13048.266,12846.45,12476.215,11900.438,11348.248
10966.341,10860.295,10812.993,10939.078,11218.756,11627.755,12128.525,12535.923,12656.577,12442.261,11974.377,11413.086,11034.705,10680.184,10497.733,10505.087,10698.176,11086.644,11808.782,12050.493,11905.367,11653.97,11174.15,10714.909
10337.738,10131.042,10071.643,10100.178,10325.547,10703.301,11109.528,11529.946,11602.203,11413.364,10928.223,10514.801,10110.841,9856.644,9643.743,9563.162,9672.04,10180.079,11207.884,11645.685,11646.178,11369.402,10924.019,10519.105
10389.189,10526.746,10597.633,10932.787,11404.073,12384.136,13436.113,13534.461,12435.599,11591.287,11049.751,10645.278,10305.14,10029.728,9851.793,9655.689,9803.234,10040.605,10842.675,11055.659,10874.382,10250.321,9354.82,8741.07
8175.65,7994.555,7989.546,8048.909,8443.763,9264.626,10427.693,10809.307,10452.933,9936.279,9717.358,9489.81,9587.6,9662.288,9647.3,9622.736,10305.649,9864.312,10391.303,10575.244,10288.328,9595.043,8731.623,8156.027
7583.367,7332.733,7298.562,7389.666,7738.661,8592.954,9853.527,10076.528,9835.731,9619.892,9682.058,9800.436,9805.249,9929.709,9944.36,9964.82,10139.087,10241.036,10697.391,10750.08,10408.458,9776.258,8973.097,8189.796
7636.612,7297.391,7146.184,7198.955,7330.212,8078.042,9048.41,9552.718,9607.373,9760.192,9845.122,10057.024,10085.277,10168.56,10152.886,10318.607,10373.748,10427.206,10915.22,11006.136,10622.151,10001.656,9262.35,8440.106
8013.284,7596.689,7463.521,7441.331,7613.554,8147.912,9048.951,9574.96,9734.245,9818.14,9912.939,9972.105,9967.452,10005.349,10017.334,9994.624,9936.669,9933.698,10190.058,10158.54,9798.558,9335.655,8700.909,8046.442
7548.903,7213.315,7095.866,6995.354,7051.039,7302.929,7653.219,8210.907,8852.924,9181.627,9307.185,9259.245,9097.427,8932.899,8810.507,8731.002,8775.552,8940.696,9565.21,9682.954,9386.542,9072.096,8612.213,8058.993
7610.314,7391.102,7923.629,7204.907,7186.29,7167.952,7574.696,7362.483,7975.933,8598.678,8765.793,8808.097,8983.618,8988.033,8989.932,8965.971,9131.357,9329.599,9624.584,9709.075,10029.062,9687.649,9010.178,8527.232
7548.873,7237.219,7104.245,7180.291,7370.736,8081.412,9246.475,9979.305,10050.818,10032.775,10034.265,10050.122,9993.783,9911.278,9841.106,9759.273,9810.704,9977.711,10255.116,10674.374,10640.417,10069.619,9338.153,8594.381
8073.377,7709.122,7637.082,7613.563,7939.939,8570.257,9804.826,10536.988,10432.374,10327.074,10206.291,9967.16,9780.155,9622.319,9397.916,9272.827,9421.811,9436.201,9602.356,10107.823,10356.149,9872.165,9061.518,8295.408
7790.422,7470.059,7404.517,7462.613,7712.035,8429.864,9744.942,10191.953,9939.259,9656.95,9555.349,9541.22,9579.083,9757.464,9912.26,10049.774,10207.863,10413.828,10398.362,10675.681,10754.12,10157.245,9222.137,8309.208
7659.189,7307.571,7141.163,7089.025,7340.291,8009.113,9240.293,9915.729,9696.985,9528.503,9549.764,9596.178,9558.063,9497.994,9544.791,9497.837,9556.789,9582.486,9629.319,10104.542,10246.976,9725.139,8954.638,8212.35
7664.17,7379.671,7292.513,7345.613,7629.75,8388.047,9652.547,10347.645,10179.331,9831.204,9607.936,9520.585,9381.327,9256.728,9225.242,9098.656,9188.936,9130.437,9111.599,9421.99,9548.538,9225.206,8824.293,8268.586
7844.584,7611.759,7511.508,7552.179,7646.262,8006.015,8509.718,9111.679,9752.209,10165.621,10330.901,10245.479,10199.405,10090.491,10012.081,10048.668,10270.39,10599.805,10834.747,11219.932,11142.518,10835.42,10443.302,9947.349
9519.635,9228.362,9116.464,9075.714,9158.079,9369.983,9751.813,10230.251,10747.949,11081.181,11131.361,11052.303,10965.257,10871.368,10745.001,10764.407,10847.44,11126.578,11431.045,11872.417,11811.267,11438.056,10761.547,10162.094
9715.894,9547.666,9522.661,9616.832,9947.875,10753.993,12065.978,12614.315,12340.944,11907.398,11514.224,11122.198,10840.909,10558.754,10245.312,9998.502,9901.994,9957.87,10217.686,11024.737,11404.188,11190.499,10567.362,9982.303
9700.291,9659.695,9797.459,10079.457,10538.923,11500.498,12793.939,13205.505,12573.645,11770.042,11122.193,10686.864,10207.112,9898.908,9608.013,9366.948,9355.368,9473.19,9596.784,10210.934,10468.097,10082.678,9318.126,8709.051
8276.887,7963.548,7912.913,7937.347,8262.519,9008.961,10216.082,10553.727,10301.464,9939.612,9691.079,9427.901,9362.604,9321.575,9265.407,9286.509,9298.245,9395.815,9455.308,9863.061,10081.185,9570.76,8791.299,7947.629
7341.375,7147.44,7044.802,7055.141,7270.835,7933.214,9029.927,9543.503,9476.118,9347.05,9303.528,9315.81,9385.772,9466.926,9527.325,9635.453,9764.037,9823.298,9744.736,10029.357,10249.296,9758.602,9007.57,8213.439
7574.099,7167.096,6966.019,6888.349,7022.622,7547.371,8392.95,8931.221,9168.272,9384.06,9524.109,9623.387,9641.735,9704.904,9745.482,9733.429,9781.139,9756.433,9591.873,9660.94,9740.436,9313.849,8695.658,7993.978
7436.72,7092.476,6892.614,6822.273,6913.209,7167.356,7628.63,8164.453,8766.903,9044.817,9040.186,8879.884,8667.248,8442.591,8312.171,8311.224,8363.391,8522.687,8703.847,9142.634,9323.205,9088.852,8636.827,8080.007
7574.295,7255.173,7086.327,7043.056,7119.385,7343.099,7727.937,8163.364,8734.552,9137.039,9182.08,9057.796,9012.425,8911.758,8757.665,8713.508,8748.837,8858.505,9053.607,9477.061,9543.601,9195.942,8645.132,8209.031
7581.301,7340.796,7218.201,7230.701,7457.416,8068.929,8974.425,9403.139,9562.53,9559.709,9522.422,9432.262,9366.089,9330.149,9279,9201.795,9197.266,9237.522,9288.307,9624.559,9841.146,9378.01,8669.876,7936.186
7455.453,7193.134,7139.151,7208.425,7549.575,8278.375,9414.883,9966.761,9918.2,9716.804,9594.144,9442.037,9268.141,9183.192,9045.143,8957.855,8963.039,9059.36,9176.66,9577.558,9944.851,9540.681,8875.488,8247.742
7912.426,7803.684,7831.85,8009.567,8444.556,9321.082,10526.569,11087.052,10739.771,10212.294,9846.441,9514.407,9369.28,9230.399,9094.069,9008.032,9005.834,9096.981,9233.325,9690.62,9986.411,9534.373,8850.04,8167.368
7655.106,7439.75,7291.796,7290.993,7602.951,8224.562,9188.695,9599.895,9538.378,9458.871,9454.092,9431.91,9444.184,9491.585,9476.794,9497.621,9511.557,9594.398,9635.456,9976.674,10118.77,9703.718,8958.245,8295.527
7706.195,7366.944,7187.391,7153.326,7292.153,7805.027,8672.343,9309.237,9574.064,9800.814,9980.881,10021.085,10009.658,10222.203,10369.65,10580.591,10655.538,10502.052,10325.215,10436.837,10474.32,10127.716,9478.351,8764.271
8071.399,7615.532,7284.669,7101.312,7067.402,7207.523,7489.119,7884.542,8408.722,8899.739,9130.297,9101.905,8956.2,8752.093,8611.395,8514.877,8524.752,8631.817,8734.156,9067.201,9369.407,9088.021,8627.203,8080.16
7652.954,7431.203,7398.708,7500.385,7732.899,8120.86,8616.901,9185.157,9680.221,9905.022,9813.566,9557.209,9335.225,9038.656,8767.343,8575.523,8547.895,8687.503,8909.414,9449.771,10008.061,9762.297,9135.536,8501.279
8059.673,7849.842,7881.77,7963.307,8300.888,9105.832,10280.812,10614.717,10216.067,9900.97,9729.028,9570.288,9456.094,9430.28,9344.606,9319.457,9409.748,9569.799,9705.173,10047.788,10204.383,9585.83,8863.347,8120.932
7610.791,7455.316,7471.642,7661.366,8086.504,9207.019,10751.861,11624.654,11743.752,11710.322,11498.106,11268.722,11012.944,10735.828,10402.472,10245.69,10191.041,10285.982,10533.015,11289.834,11968.753,11720.763,11136.863,10597.776
10280.454,10259.874,10374.311,10601.027,11102.128,12058.485,13344.902,13600.62,12714.868,11723.844,11121.903,10649.009,10295.713,10243.338,9800.595,9563.808,9533.919,9703.635,9917.544,10462.601,10724.579,10319.988,9583.068,8779.445
8313.218,8024.764,7871.447,7892.256,8127.827,8743.214,9892.878,10353.481,10380.313,10354.715,10219.261,9954.918,9778.828,9570.494,9386.293,9306.313,9415.361,9507.46,9595.674,9920.906,10232.228,9888.719,9253.057,8560.756
8185.581,8009.916,8047.949,8188.01,8569.086,9361.209,10683.885,11184.632,10892.889,10641.867,10362.178,10164.739,9876.604,9708.427,9384.069,9254.952,9280.482,9340.41,9348.302,9712.742,10225.234,9967.177,9559.106,9111.057
8750.932,8587.95,8442.717,8411.907,8522.648,8832.033,9409.931,9858.737,10196.368,10503.164,10744.383,10697.916,10389.652,10116.073,9912.76,9770.919,9855.631,10051.004,10070.198,10631.192,11108.623,11041.862,10675.833,10256.337
10132.597,10096.964,10118.448,10268.545,10514.218,10907.447,11380.731,11561.281,11447.906,11095.812,10670.597,10219.556,9867.104,9520.776,9204.122,8970.246,8932.418,9092.678,9369.017,9974.845,10597.479,10342.244,9703.67,9027.944
8596.617,8376.495,8284.851,8386.376,8753.476,9444.817,10698.325,11118.698,10828.887,10520.67,10205.555,9863.405,9610.773,9522.369,9407.76,9408.74,9462.652,9628.522,9595.095,9898.029,10364.05,9875.491,9010.781,8170.486
7583.826,7301.79,7155.271,7104.57,7260.167,7890.337,9077.722,9603.064,9748.774,9703.103,9767.828,9769.6,9719.332,9678.565,9602.659,9665.25,9671.412,9766.184,9824.516,9971.041,10325.233,9874.801,9073.795,8419.089
7913.864,7721.999,7769.33,7882.872,8278.983,9164.332,10501.114,10976.508,10552.754,10226.297,9974.397,9799.259,9615.375,9447.832,9341.056,9315.413,9364.705,9437.853,9538.494,9919.083,10480.839,10164.144,9468.424,8779.753
8455.817,8373.737,8458.117,8589.079,9069.507,9952.483,11351.169,11704.915,11037.598,10375.807,10014.364,9758.064,9595.334,9484.36,9155.481,9350.106,9344.294,9385.385,9499.198,9821.848,10337.502,10035.243,9344.134,8692.554
8244.158,8115.24,8078.984,8294.507,8621.865,9530.281,10755.631,11169.968,10731.856,10259.611,9988.186,9799.276,9548.426,9424.948,9332.467,9307.686,9272.275,9302.348,9236.715,9457.594,9917.575,9678.966,9193.765,8667.215
8303.818,8069.314,8072.593,8170.802,8424.085,8837.874,9335.672,9695.537,9677.047,9625.431,9266.98,9047.892,8863.484,8642.074,8530.429,8507.962,8616.114,8742.757,8789.262,9068.401,9455.259,9216.747,8770.999,8249.209
7826.525,7611.126,7547.788,7627.217,7797.501,8114.014,8471.689,8916.593,9087.919,9079.018,8919.164,8781.036,8705.808,8602.455,8578.031,8616.743,8764.644,9070.481,9224.167,9455.131,9880.259,9496.641,8767.186,7981.235
7513.384,7280.558,7185.264,7311.75,7619.241,8411.047,9581.645,10000.635,9816.783,9669.884,9674.963,9759.713,9879.301,10149.529,10330.703,10569.577,10818.041,11031.195,11074.374,11106.17,11222.585,10541.712,9451.028,8470.858
7774.717,7310.222,7088.2,7042.947,7117.717,7728.582,8772.328,9297.751,9430.317,9571.646,9810.5,10122.002,10413.594,10713.012,10883.205,11084.969,11206,11264.058,11087.189,10971.654,11216.648,10490.323,9397.907,8366.731
7654.93,7240.95,7007.426,6918.607,7098.624,7628.161,8656.429,9198.124,9265.11,9258.87,9317.299,9362.253,9406.519,9432.682,9536.721,9627.963,9923.659,10086.658,10053.687,10003.056,10053.152,9763.304,8926.174,7872.804
7516.366,7242.941,7146.321,7078.152,7359.81,8061.519,9171.587,9606.626,9627.139,9608.356,9558.604,9527.575,9543.575,9651.804,9823.88,9892.488,9980.372,10075.834,10074.039,10262.726,10590.211,10150.434,9296.376,8441.777
7840.967,7446.375,7195.813,7149.823,7245.282,7797.819,8837.666,9388.564,9601.846,9766.38,10038.531,10234.77,10273.971,10214.825,10168.99,10109.853,10053.603,10013.57,9847.096,9849.474,10024.159,9671.854,9087.088,8327.957
7795.151,7390.707,7179.662,7026.596,7053.73,7174.071,7438.655,7839.543,8488.837,8930.959,9193.065,9300.405,9253.552,9192.442,9148.343,9174.173,9241.252,9340.779,9277.946,9177.387,9512.657,9166.965,8621.902,7952.832
7393.835,7037.333,6865.737,6800.215,6844.001,7033.591,7237.698,7693.744,8156.096,8424.633,8480.957,8491.996,8433.884,8461.471,8468.164,8590.466,8801.405,9062.713,9194.633,9277.517,9735.249,9370.31,8568.026,7789.809
7244.786,6966.073,6817.432,6957.512,7200.962,7917.245,8971.429,9447.193,9403.671,9389.313,9526.841,9668.739,9855.258,10103.093,10314.879,10572.469,10766.926,10870.159,10845.886,10804.02,11110.996,10593.128,9560.372,8634.126
