1,0
0.9964,0.001
0.9929,0.002
0.9893,0.003
0.9824,0.005
0.9656,0.01
0.9496,0.015
0.9344,0.02
0.906,0.03
0.8803,0.04
0.8571,0.05
0.8363,0.06
0.8176,0.07
0.8008,0.08
0.7859,0.09
0.7727,0.1
0.7506,0.12
0.7335,0.14
0.7205,0.16
0.7106,0.18
0.7031,0.2
0.6973,0.22
0.6927,0.24
0.6887,0.26
0.6849,0.28
0.6809,0.3
0.6765,0.32
0.6715,0.34
0.6657,0.36
0.659,0.38
0.6513,0.4
0.6427,0.42
0.6332,0.44
0.6228,0.46
0.6117,0.48
0.6,0.5
0.5878,0.52
0.5753,0.54
0.5626,0.56
0.5499,0.58
0.5375,0.6
0.5254,0.62
0.5139,0.64
0.503,0.66
0.493,0.68
0.4839,0.7
0.4758,0.72
0.4688,0.74
0.4628,0.76
0.4578,0.78
0.4537,0.8
0.4504,0.82
0.4477,0.84
0.4453,0.86
0.4429,0.88
0.4401,0.9
0.4364,0.92
0.4313,0.94
0.424,0.96
0.4138,0.98
0.4,1
