8.368,6.934
8.407,7.027
8.456,7.143
8.511,7.273
8.621,7.534
8.786,8.007
8.957,8.506
9.125,8.997
9.317,9.558
9.479,10.029
9.591,10.358
9.701,10.676
9.866,11.132
10.098,11.772
10.364,12.506
10.614,13.199
10.864,13.806
11.12,14.22
11.358,14.605
11.563,14.936
11.703,15.164
11.862,15.422
12.109,15.535
12.359,15.647
12.552,15.732
12.738,15.814
12.832,15.855
12.796,15.837
12.848,15.86
12.973,15.908
13.037,15.913
13.095,15.918
13.238,15.929
13.345,15.937
13.394,15.941
13.461,15.946
13.525,15.951
13.599,15.957
13.724,15.966
13.898,15.98
14.032,15.99
14.12,15.991
14.236,15.992
14.297,15.992
14.261,15.992
14.267,15.992
14.264,15.992
14.242,15.992
14.276,15.992
14.377,15.993
14.484,15.994
14.578,15.995
14.697,15.996
14.837,15.997
14.947,15.998
14.981,15.998
15.054,15.999
15.21,16
15.396,16
15.539,16
15.631,16
15.652,16
15.668,16
15.704,16
15.781,16
15.894,16
16.003,16
16.125,16
16.141,16
15.988,16
15.689,16
15.338,16
15.048,15.999
14.874,15.998
14.78,15.997
14.682,15.996
14.548,15.995
14.359,15.993
14.087,15.991
13.806,15.974
13.678,15.965
13.806,15.975
14.148,15.991
14.523,15.994
14.905,15.998
15.173,16
15.365,16
15.405,16
15.307,16
15.057,15.999
14.825,15.997
14.636,15.995
14.526,15.994
14.419,15.994
14.184,15.991
13.891,15.981
13.647,15.962
13.455,15.947
13.302,15.936
13.22,15.93
13.058,15.917
12.973,15.911
12.942,15.908
12.616,15.769
12.326,15.64
12.076,15.528
11.465,14.812
10.946,13.973
10.501,12.939
10.15,11.957
9.833,11.077
9.533,10.224
8.978,8.608
8.597,7.512
8.383,7.002
8.084,6.288
7.748,5.487
7.342,4.636
6.662,3.406
6.164,2.659
5.813,2.2
5.645,1.98
5.413,1.677
5.261,1.53
5.212,1.484
5.142,1.42
5.078,1.361
5.075,1.357
5.142,1.417
5.273,1.534
5.392,1.64
5.416,1.666
5.322,1.574
5.148,1.417
4.956,1.243
4.831,1.13
4.779,1.082
4.708,1.018
4.553,0.878
4.397,0.737
4.394,0.734
4.513,0.84
4.647,0.96
4.696,1.003
4.684,0.991
4.651,0.961
4.641,0.952
4.654,0.962
4.709,1.011
4.809,1.101
4.907,1.188
4.959,1.234
4.974,1.248
5.02,1.288
5.078,1.34
5.066,1.329
4.953,1.227
4.782,1.074
4.577,0.89
4.358,0.693
4.135,0.564
3.936,0.456
3.775,0.367
3.671,0.31
3.643,0.295
3.671,0.31
3.738,0.347
3.793,0.377
3.787,0.373
3.701,0.326
3.57,0.254
3.451,0.189
3.338,0.127
3.186,0.077
3.054,0.067
2.966,0.06
2.871,0.053
2.749,0.044
2.691,0.039
2.728,0.042
2.822,0.049
2.914,0.056
3.021,0.065
3.158,0.075
3.335,0.125
3.537,0.235
3.692,0.32
3.775,0.365
3.793,0.375
3.811,0.385
3.912,0.44
4.08,0.532
4.287,0.646
4.474,0.794
4.532,0.846
4.455,0.778
4.348,0.683
4.248,0.625
4.156,0.576
4.123,0.557
4.101,0.546
4.083,0.536
4.055,0.521
3.994,0.488
3.952,0.465
3.949,0.463
4.01,0.497
4.095,0.543
4.165,0.582
4.205,0.603
4.22,0.612
4.242,0.624
4.29,0.65
4.37,0.705
4.473,0.798
4.62,0.929
4.849,1.135
5.075,1.337
5.255,1.499
5.401,1.63
5.563,1.832
5.783,2.116
6.033,2.441
6.262,2.737
6.402,2.92
6.408,2.928
6.338,2.838
6.265,2.744
6.234,2.706
6.256,2.735
6.308,2.803
6.356,2.866
6.442,2.978
6.549,3.142
6.653,3.33
6.778,3.557
6.888,3.756
6.967,3.901
7.034,4.023
7.086,4.117
7.159,4.25
7.278,4.466
7.376,4.642
7.434,4.746
7.452,4.779
7.434,4.746
7.501,4.868
7.705,5.312
7.864,5.691
7.922,5.83
7.98,5.968
8.102,6.258
8.258,6.628
8.395,6.955
8.508,7.224
8.639,7.537
8.783,7.949
8.862,8.182
8.853,8.158
8.85,8.153
8.871,8.217
8.85,8.158
8.813,8.053
8.78,7.958
8.752,7.883
8.709,7.765
8.648,7.593
8.618,7.52
8.642,7.583
8.682,7.7
8.721,7.816
8.728,7.835
8.749,7.896
8.767,7.95
8.828,8.129
8.822,8.114
8.7,7.764
8.508,7.275
8.31,6.807
8.123,6.368
8.014,6.11
7.946,5.952
7.873,5.779
7.779,5.556
7.748,5.485
7.751,5.494
7.736,5.458
7.647,5.249
7.553,5.025
7.476,4.883
7.363,4.681
7.232,4.445
7.15,4.298
7.119,4.244
7.113,4.234
7.116,4.241
7.141,4.288
7.235,4.461
7.382,4.729
7.537,5.017
7.702,5.415
7.8,5.653
7.809,5.68
7.806,5.676
7.809,5.687
7.83,5.742
7.901,5.912
7.934,5.993
7.907,5.928
7.84,5.767
7.824,5.733
7.837,5.765
7.782,5.638
7.601,5.211
7.376,4.753
7.272,4.566
7.235,4.501
7.196,4.429
7.162,4.369
7.089,4.236
7.009,4.093
6.899,3.895
6.707,3.547
6.488,3.15
6.262,2.828
6.085,2.597
5.92,2.382
5.7,2.095
5.471,1.796
5.285,1.582
5.191,1.497
5.203,1.508
5.245,1.547
5.258,1.559
5.273,1.573
5.3,1.598
5.371,1.668
5.471,1.8
5.538,1.889
5.554,1.909
5.554,1.909
5.526,1.873
5.535,1.885
5.547,1.902
5.52,1.866
5.49,1.826
5.471,1.803
5.435,1.755
5.41,1.723
5.432,1.751
5.444,1.767
5.453,1.78
5.496,1.836
5.56,1.919
5.593,1.963
5.66,2.051
5.773,2.199
5.838,2.283
5.801,2.235
5.673,2.066
5.456,1.782
5.179,1.489
4.901,1.237
4.62,0.981
4.428,0.806
4.342,0.728
4.312,0.7
4.361,0.744
4.449,0.825
4.553,0.919
4.608,0.969
4.565,0.931
4.626,0.987
4.739,1.089
4.913,1.247
5.148,1.461
5.358,1.653
5.471,1.802
5.563,1.922
5.611,1.986
5.645,2.031
5.66,2.051
5.669,2.063
5.669,2.063
5.74,2.156
5.862,2.316
5.99,2.484
6.133,2.672
5.911,2.38
5.856,2.308
5.853,2.304
5.862,2.316
5.88,2.339
5.883,2.343
5.938,2.415
5.944,2.422
5.892,2.354
5.685,2.082
5.386,1.69
5.093,1.411
4.946,1.278
4.888,1.225
4.879,1.216
4.971,1.298
5.078,1.395
5.157,1.466
5.215,1.518
5.236,1.537
5.276,1.572
5.331,1.621
5.426,1.731
5.496,1.822
5.523,1.856
5.621,1.982
5.764,2.168
5.896,2.339
6.018,2.497
6.1,2.603
6.121,2.629
6.155,2.672
6.231,2.77
6.262,2.808
6.195,2.719
6.127,2.629
6.079,2.564
6.1,2.59
6.152,2.656
6.189,2.703
6.182,2.693
6.179,2.687
6.195,2.705
6.286,2.823
6.253,2.778
6.237,2.756
6.265,2.79
6.323,2.864
6.479,3.07
6.643,3.365
6.738,3.534
6.781,3.609
6.82,3.679
6.842,3.715
6.891,3.802
6.979,3.96
7.034,4.057
7.013,4.017
7.028,4.043
7.098,4.167
7.122,4.209
7.15,4.256
7.183,4.315
7.135,4.225
7.11,4.179
7.159,4.264
7.199,4.334
7.272,4.463
7.4,4.692
7.55,4.959
7.721,5.347
7.843,5.633
7.888,5.739
7.913,5.794
7.901,5.763
7.855,5.652
7.834,5.599
7.797,5.509
7.73,5.347
7.617,5.077
7.565,4.963
7.589,5.005
7.672,5.197
7.776,5.439
7.91,5.753
7.968,5.886
8.017,5.999
8.008,5.974
7.919,5.763
7.76,5.387
7.562,4.937
7.406,4.657
7.318,4.497
7.254,4.381
7.312,4.485
7.571,4.949
7.925,5.768
8.062,6.093
7.958,5.848
7.794,5.461
7.47,4.775
7.077,4.076
6.93,3.824
7.162,4.251
7.596,5.051
8.13,6.326
8.505,7.224
8.771,7.928
9.067,8.796
9.411,9.801
9.808,10.938
10.122,11.797
10.305,12.297
10.4,12.558
10.44,12.67
10.495,12.826
10.562,13.017
10.632,13.218
10.733,13.505
10.778,13.643
10.843,13.771
11.038,14.093
11.322,14.556
11.605,15.018
11.792,15.325
11.868,15.433
11.911,15.453
12.063,15.52
12.292,15.621
12.512,15.718
12.658,15.783
12.75,15.824
12.735,15.818
12.606,15.761
12.381,15.661
12.228,15.594
12.085,15.53
11.77,15.299
11.401,14.706
11.178,14.35
11.09,14.21
11.081,14.198
11.23,14.441
11.48,14.847
11.52,14.912
11.373,14.676
11.373,14.675
11.358,14.649
11.221,14.426
11.068,14.179
10.735,13.613
10.131,11.95
9.42,9.95
8.779,8.084
8.285,6.813
8.044,6.238
8.084,6.331
8.026,6.191
7.815,5.689
7.501,4.955
7.308,4.608
7.391,4.757
7.647,5.29
7.849,5.77
7.916,5.929
7.384,4.745
5.746,2.136
4.507,0.866
4.309,0.686
3.921,0.468
3.729,0.362
3.83,0.417
3.921,0.468
3.991,0.506
4.144,0.591
4.031,0.529
3.741,0.369
3.573,0.276
3.463,0.216
3.439,0.202
3.588,0.284
3.781,0.391
3.918,0.466
4.055,0.542
4.238,0.643
4.183,0.612
3.893,0.452
3.588,0.284
3.219,0.082
2.749,0.046
2.389,0.018
2.105,0
1.794,0
1.577,0
1.477,0
1.422,0
1.351,0
1.309,0
1.242,0
1.077,0
1.037,0
1.138,0
1.15,0
0.903,0
0.479,0
0.662,0
1.263,0
1.58,0
1.745,0
1.934,0
2.185,0.002
2.453,0.023
2.624,0.036
2.7,0.042
2.813,0.051
3.015,0.067
3.277,0.113
3.497,0.234
3.619,0.302
3.701,0.348
3.814,0.411
3.909,0.463
3.903,0.46
3.839,0.425
3.845,0.428
3.952,0.487
4.107,0.573
4.272,0.664
4.458,0.826
4.583,0.939
4.614,0.967
4.626,0.978
4.657,1.005
4.736,1.077
4.876,1.205
5.062,1.374
5.236,1.532
5.349,1.635
5.42,1.72
5.508,1.836
5.633,2
5.777,2.187
5.893,2.339
5.978,2.451
6.048,2.542
6.118,2.633
6.198,2.737
6.28,2.844
6.36,2.947
6.408,3.01
6.436,3.045
6.445,3.058
6.436,3.044
6.414,3.015
6.366,2.951
6.302,2.867
6.213,2.752
6.097,2.6
5.978,2.445
5.874,2.309
5.804,2.218
5.755,2.154
5.716,2.102
5.703,2.086
5.719,2.106
5.758,2.158
5.813,2.23
5.893,2.333
5.987,2.456
6.094,2.595
6.195,2.726
6.314,2.881
6.436,3.039
6.549,3.236
6.662,3.439
6.741,3.581
6.823,3.729
6.888,3.844
6.93,3.92
6.942,3.941
6.952,3.957
6.946,3.946
6.912,3.884
6.86,3.79
6.802,3.684
6.759,3.607
6.732,3.557
6.711,3.518
6.683,3.468
6.656,3.418
6.585,3.29
6.491,3.119
6.402,2.985
6.323,2.882
5.948,2.393
5.865,2.285
5.838,2.249
5.719,2.094
5.706,2.077
5.725,2.101
5.804,2.204
5.89,2.314
5.954,2.397
5.978,2.428
5.966,2.412
5.935,2.372
5.795,2.189
5.633,1.977
5.496,1.798
5.294,1.57
4.968,1.274
4.681,1.015
4.535,0.882
4.495,0.845
4.464,0.817
4.467,0.819
4.507,0.854
4.544,0.887
4.568,0.908
4.58,0.918
4.596,0.931
4.605,0.939
4.596,0.93
4.565,0.902
4.519,0.86
4.489,0.832
4.452,0.799
4.415,0.765
4.367,0.721
4.327,0.685
4.312,0.673
4.281,0.656
4.217,0.62
4.138,0.576
4.077,0.542
4.007,0.504
3.93,0.461
3.882,0.434
3.869,0.427
3.882,0.434
3.921,0.455
3.967,0.48
3.979,0.487
3.979,0.486
4.001,0.498
4.028,0.513
4.052,0.526
4.065,0.532
4.062,0.531
4.037,0.517
4.025,0.51
4.031,0.513
4.049,0.523
4.068,0.533
4.071,0.534
4.058,0.528
4.04,0.517
4.028,0.511
4.052,0.524
4.107,0.554
4.172,0.589
4.239,0.626
4.324,0.672
4.41,0.746
4.498,0.825
4.611,0.927
4.739,1.041
4.84,1.132
4.889,1.175
4.895,1.181
4.867,1.156
4.827,1.12
4.806,1.101
4.806,1.101
4.815,1.109
4.812,1.106
4.757,1.057
4.663,0.972
4.574,0.892
4.495,0.821
4.428,0.761
4.37,0.709
4.275,0.644
4.15,0.576
3.988,0.487
3.82,0.395
3.656,0.305
3.518,0.23
3.381,0.155
3.259,0.088
3.134,0.074
3.039,0.067
2.993,0.063
2.978,0.062
2.96,0.061
2.938,0.059
2.88,0.054
2.853,0.052
2.841,0.051
2.835,0.051
2.838,0.051
2.844,0.052
2.838,0.051
2.804,0.049
2.761,0.045
2.722,0.042
2.755,0.045
2.862,0.053
2.993,0.063
3.103,0.072
3.164,0.076
3.164,0.076
3.143,0.075
3.103,0.072
3.039,0.067
2.954,0.06
2.893,0.056
2.856,0.053
2.838,0.051
2.847,0.052
2.868,0.054
2.88,0.055
2.908,0.057
2.926,0.058
2.917,0.058
2.856,0.053
2.758,0.045
2.679,0.039
2.652,0.037
2.652,0.037
2.661,0.038
2.661,0.038
2.633,0.036
2.56,0.03
2.429,0.02
2.301,0.01
2.23,0.005
2.209,0.003
2.218,0.004
2.215,0.004
2.2,0.003
2.185,0.002
2.175,0.001
2.188,0.002
2.2,0.003
2.237,0.006
2.282,0.009
2.319,0.012
2.328,0.013
2.307,0.011
2.237,0.006
2.154,0
2.09,0
2.087,0
2.13,0
2.188,0.002
2.23,0.005
2.252,0.007
2.258,0.007
2.258,0.007
2.24,0.006
2.197,0.003
2.142,0
2.056,0
1.947,0
1.824,0
1.727,0
1.657,0
1.626,0
1.62,0
1.629,0
1.663,0
1.718,0
1.788,0
1.852,0
1.904,0
1.962,0
2.041,0
2.151,0
2.267,0.008
2.377,0.017
2.456,0.023
2.526,0.028
2.612,0.035
2.709,0.042
2.81,0.05
2.893,0.057
2.969,0.063
3.06,0.07
3.164,0.078
3.262,0.101
3.32,0.133
3.35,0.15
3.36,0.155
3.356,0.153
3.36,0.155
3.347,0.148
3.299,0.122
3.201,0.081
3.091,0.072
2.981,0.064
2.874,0.055
2.761,0.047
2.618,0.036
2.456,0.023
2.295,0.011
2.148,0
2.02,0
1.904,0
1.809,0
1.748,0
1.702,0
1.641,0
1.577,0
1.504,0
1.388,0
1.26,0
1.116,0
0.985,0
0.866,0
0.738,0
0.589,0
0.454,0
0.369,0
0.366,0
0.35,0
0.317,0
0.271,0
0.241,0
0.259,0
0.323,0
0.375,0
0.354,0
0.253,0
0.122,0
0.024,0
0.03,0
0.186,0
0.302,0
0.344,0
0.311,0
0.256,0
0.25,0
0.311,0
0.433,0
0.582,0
0.686,0
0.744,0
0.765,0
0.772,0
0.805,0
0.863,0
0.933,0
1.031,0
1.123,0
1.19,0
1.296,0
1.449,0
1.577,0
1.678,0
1.742,0
1.782,0
1.843,0
1.907,0
1.95,0
1.968,0
1.965,0
1.931,0
1.867,0
1.779,0
1.678,0
1.617,0
1.626,0
1.702,0
1.849,0
1.998,0
2.136,0
2.261,0.008
2.371,0.017
2.468,0.024
2.551,0.031
2.621,0.036
2.682,0.041
2.7,0.042
2.713,0.043
2.71,0.043
2.706,0.043
2.716,0.043
2.658,0.039
2.563,0.031
2.465,0.024
2.407,0.019
2.478,0.025
2.594,0.034
2.728,0.044
2.798,0.05
2.826,0.052
2.841,0.053
2.822,0.051
2.774,0.048
2.713,0.043
2.652,0.038
2.591,0.033
2.526,0.028
2.475,0.024
2.426,0.021
2.374,0.017
2.325,0.013
2.285,0.01
2.249,0.007
2.233,0.006
2.233,0.006
2.243,0.006
2.243,0.006
2.233,0.005
2.218,0.004
2.206,0.003
2.182,0.001
2.163,0
2.145,0
2.118,0
2.09,0
2.053,0
2.011,0
1.974,0
1.922,0
1.876,0
1.84,0
1.812,0
1.779,0
1.751,0
1.727,0
1.709,0
1.684,0
1.648,0
1.602,0
1.55,0
1.498,0
1.452,0
1.428,0
1.422,0
1.437,0
1.458,0
