2.554,0.031
2.276,0.01
1.989,0
1.718,0
1.538,0
1.458,0
1.47,0
1.513,0
1.574,0
1.684,0
1.821,0
1.977,0
2.148,0
2.325,0.014
2.505,0.028
2.719,0.044
2.923,0.06
3.106,0.074
3.326,0.145
3.628,0.313
3.997,0.518
4.425,0.805
4.998,1.327
5.722,2.134
6.231,2.803
6.286,2.875
6.311,2.906
6.531,3.248
6.695,3.547
6.72,3.59
6.68,3.516
6.665,3.487
6.689,3.53
6.735,3.611
6.772,3.675
6.762,3.656
6.717,3.57
6.753,3.635
6.976,4.042
7.278,4.594
7.431,4.871
7.556,5.128
7.712,5.5
7.956,6.085
8.264,6.823
8.383,7.107
8.362,7.056
8.542,7.489
8.786,8.191
8.743,8.07
8.441,7.257
8.084,6.402
7.803,5.73
7.702,5.49
7.751,5.607
7.849,5.842
7.901,5.968
7.891,5.947
7.647,5.364
7.266,4.584
7.122,4.324
7.186,4.441
7.214,4.492
7.141,4.36
7.046,4.189
6.936,3.99
6.86,3.852
6.82,3.78
6.802,3.748
6.738,3.632
6.598,3.377
6.378,2.999
6.155,2.707
5.996,2.5
5.96,2.452
5.999,2.505
6.039,2.558
6.045,2.567
6.039,2.559
6.005,2.515
5.96,2.456
5.899,2.376
5.829,2.284
5.786,2.229
5.792,2.237
5.81,2.262
5.807,2.258
5.746,2.178
5.658,2.062
5.597,1.982
5.603,1.99
5.624,2.018
5.572,1.95
5.468,1.814
5.294,1.605
5.102,1.431
4.998,1.336
5.014,1.351
5.127,1.454
5.273,1.587
5.328,1.638
5.264,1.58
5.114,1.443
5.008,1.346
4.983,1.324
4.965,1.307
4.928,1.274
4.898,1.247
4.87,1.222
4.651,1.022
4.568,0.947
4.544,0.925
4.547,0.928
4.547,0.928
4.483,0.87
4.254,0.667
3.991,0.522
3.824,0.428
3.692,0.355
3.668,0.341
3.588,0.297
3.424,0.205
3.262,0.115
3.143,0.078
3.161,0.079
3.289,0.13
3.457,0.223
3.576,0.289
3.592,0.297
3.567,0.284
3.57,0.285
3.573,0.287
3.558,0.278
3.509,0.251
3.433,0.208
3.375,0.176
3.357,0.165
3.378,0.177
3.466,0.226
3.601,0.3
3.723,0.367
3.814,0.418
3.857,0.441
3.86,0.443
3.888,0.458
3.979,0.509
4.092,0.571
4.141,0.598
4.101,0.576
4.052,0.548
4.058,0.552
4.089,0.568
4.129,0.59
4.177,0.617
4.235,0.649
4.333,0.72
4.449,0.825
4.565,0.93
4.647,1.005
4.678,1.032
4.681,1.034
4.657,1.012
4.589,0.951
4.492,0.862
4.379,0.759
4.293,0.681
4.226,0.642
4.168,0.61
4.116,0.581
4.061,0.55
4.006,0.52
3.967,0.498
3.945,0.486
3.942,0.484
3.939,0.482
3.939,0.482
3.945,0.486
3.979,0.504
4,0.516
3.967,0.497
3.893,0.456
3.842,0.428
3.811,0.411
3.799,0.404
3.768,0.387
3.732,0.367
3.665,0.33
3.558,0.27
3.418,0.193
3.299,0.127
3.18,0.08
3.018,0.067
2.847,0.054
2.734,0.045
2.716,0.044
2.792,0.05
2.932,0.06
3.116,0.075
3.277,0.115
3.372,0.167
3.418,0.193
3.433,0.201
3.448,0.21
3.5,0.238
3.607,0.297
3.732,0.367
3.823,0.417
3.845,0.429
3.79,0.399
3.723,0.362
3.634,0.313
3.546,0.264
3.503,0.24
3.509,0.244
3.537,0.259
3.567,0.276
3.561,0.273
3.509,0.244
3.451,0.212
3.366,0.165
3.296,0.126
3.268,0.111
3.277,0.116
3.305,0.131
3.332,0.147
3.338,0.15
3.32,0.14
3.308,0.133
3.302,0.13
3.28,0.118
3.262,0.108
3.259,0.106
3.259,0.106
3.213,0.082
3.118,0.075
3.024,0.068
2.96,0.063
2.923,0.06
2.859,0.055
2.746,0.046
2.587,0.034
2.368,0.017
2.084,0
1.815,0
1.681,0
1.629,0
1.611,0
1.611,0
1.635,0
1.672,0
1.678,0
1.635,0
1.596,0
1.574,0
1.559,0
1.531,0
1.501,0
1.477,0
1.428,0
1.336,0
1.278,0
1.303,0
1.382,0
1.495,0
1.608,0
1.669,0
1.66,0
1.632,0
1.589,0
1.516,0
1.434,0
1.373,0
1.345,0
1.333,0
1.303,0
1.22,0
1.104,0
0.991,0
0.891,0
0.79,0
0.717,0
0.671,0
0.619,0
0.585,0
0.598,0
0.625,0
0.656,0
0.689,0
0.723,0
0.775,0
0.857,0
0.924,0
0.97,0
1.025,0
1.095,0
1.177,0
1.239,0
1.269,0
1.293,0
1.312,0
1.333,0
1.348,0
1.348,0
1.318,0
1.245,0
1.144,0
1.074,0
1.052,0
1.043,0
1.086,0
1.223,0
1.422,0
1.669,0
1.956,0
2.224,0.007
2.441,0.023
2.642,0.039
2.822,0.053
2.947,0.063
3.042,0.07
3.164,0.08
3.308,0.142
3.454,0.223
3.527,0.264
3.54,0.271
3.54,0.27
3.564,0.284
3.64,0.326
3.741,0.382
3.878,0.458
4.019,0.536
4.104,0.584
4.257,0.669
4.473,0.861
4.656,1.028
4.748,1.111
4.757,1.119
4.757,1.119
4.715,1.079
4.657,1.026
4.635,1.006
4.641,1.012
4.654,1.022
4.672,1.039
4.721,1.083
4.834,1.185
5.004,1.341
5.163,1.485
5.255,1.568
5.31,1.618
5.435,1.768
5.551,1.921
5.569,1.946
5.618,2.01
5.755,2.191
5.828,2.287
5.89,2.367
5.957,2.455
6.039,2.563
6.121,2.671
6.219,2.799
6.311,2.92
6.402,3.041
6.509,3.231
6.634,3.46
6.713,3.605
6.784,3.734
6.915,3.974
7.095,4.302
7.315,4.703
7.476,4.997
7.602,5.294
7.745,5.636
7.925,6.068
8.123,6.543
8.313,6.997
8.416,7.245
8.471,7.376
8.523,7.501
8.538,7.538
8.56,7.594
8.618,7.764
8.661,7.889
8.715,8.05
8.795,8.283
8.841,8.417
8.835,8.399
8.816,8.345
8.792,8.274
8.819,8.355
8.92,8.65
9.008,8.913
9.024,8.96
9.005,8.907
8.905,8.615
8.835,8.412
8.801,8.312
8.761,8.192
8.78,8.237
8.703,8.007
8.682,7.934
8.6,7.693
8.523,7.488
8.423,7.248
8.264,6.869
8.09,6.453
8.017,6.278
7.949,6.118
7.769,5.687
7.507,5.059
7.254,4.585
6.976,4.079
6.744,3.656
6.53,3.266
